25,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.EnumerationIterator.<init>(java.util.Enumeration)> has parameter of type <java.util.Enumeration>",EnumerationIterator.java,MEDIUM
26,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.IdentityMap$Entry.<init>(org.castor.core.util.IdentityMap, java.lang.Object, int, java.lang.Object)> has parameter of type <org.castor.core.util.IdentityMap>",IdentityMap.java,MEDIUM
27,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.IdentitySet$Entry.<init>(org.castor.core.util.IdentitySet, java.lang.Object, int)> has parameter of type <org.castor.core.util.IdentitySet>",IdentitySet.java,MEDIUM
28,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.IdentitySet$IdentityIterator.<init>(org.castor.core.util.IdentitySet)> gets field <org.castor.core.util.IdentitySet._buckets>",IdentitySet.java,MEDIUM
29,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.IdentitySet$IdentityIterator.<init>(org.castor.core.util.IdentitySet)> gets field <org.castor.core.util.IdentitySet._buckets>",IdentitySet.java,MEDIUM
30,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.IdentitySet$IdentityIterator.<init>(org.castor.core.util.IdentitySet)> gets field <org.castor.core.util.IdentitySet._capacity>",IdentitySet.java,MEDIUM
31,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.IdentitySet$IdentityIterator.<init>(org.castor.core.util.IdentitySet)> gets field <org.castor.core.util.IdentitySet._entries>",IdentitySet.java,MEDIUM
32,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.IdentitySet$IdentityIterator.<init>(org.castor.core.util.IdentitySet)> has parameter of type <org.castor.core.util.IdentitySet>",IdentitySet.java,MEDIUM
33,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.Messages$EmptyResourceBundle.<init>()> calls constructor <java.util.ResourceBundle.<init>()>",Messages.java,MEDIUM
34,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.Messages$EmptyResourceBundle.<init>(org.castor.core.util.Messages$1)> has parameter of type <org.castor.core.util.Messages$1>",Messages.java,MEDIUM
35,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.concurrent.ReaderPreferenceReadWriteLock.<init>()> calls constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock.<init>()>",ReaderPreferenceReadWriteLock.java,MEDIUM
36,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.concurrent.ReentrantWriterPreferenceReadWriteLock.<init>()> calls constructor <java.util.HashMap.<init>()>",ReentrantWriterPreferenceReadWriteLock.java,MEDIUM
37,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.concurrent.ReentrantWriterPreferenceReadWriteLock.<init>()> calls constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock.<init>()>",ReentrantWriterPreferenceReadWriteLock.java,MEDIUM
38,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$ReaderLock.<init>(org.castor.core.util.concurrent.WriterPreferenceReadWriteLock)> calls constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$Signaller.<init>(org.castor.core.util.concurrent.WriterPreferenceReadWriteLock)>",WriterPreferenceReadWriteLock.java,MEDIUM
39,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$ReaderLock.<init>(org.castor.core.util.concurrent.WriterPreferenceReadWriteLock)> has parameter of type <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock>",WriterPreferenceReadWriteLock.java,MEDIUM
40,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$Signaller.<init>(org.castor.core.util.concurrent.WriterPreferenceReadWriteLock)> has parameter of type <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock>",WriterPreferenceReadWriteLock.java,MEDIUM
41,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$WriterLock.<init>(org.castor.core.util.concurrent.WriterPreferenceReadWriteLock)> calls constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$Signaller.<init>(org.castor.core.util.concurrent.WriterPreferenceReadWriteLock)>",WriterPreferenceReadWriteLock.java,MEDIUM
42,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$WriterLock.<init>(org.castor.core.util.concurrent.WriterPreferenceReadWriteLock)> has parameter of type <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock>",WriterPreferenceReadWriteLock.java,MEDIUM
43,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock.<init>()> calls constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$ReaderLock.<init>(org.castor.core.util.concurrent.WriterPreferenceReadWriteLock)>",WriterPreferenceReadWriteLock.java,MEDIUM
44,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock.<init>()> calls constructor <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$WriterLock.<init>(org.castor.core.util.concurrent.WriterPreferenceReadWriteLock)>",WriterPreferenceReadWriteLock.java,MEDIUM
45,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.annotationprocessing.BaseAnnotationProcessingService._annotationProcessorMap> has type <java.util.Map>",BaseAnnotationProcessingService.java,MEDIUM
46,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService._taAnnotationProcessorMap> has type <java.util.Map>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
47,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.AbstractProperties._map> has type <java.util.Map>",AbstractProperties.java,MEDIUM
48,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.CycleBreaker._lock> has type <java.util.concurrent.locks.ReentrantReadWriteLock>",CycleBreaker.java,MEDIUM
49,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.CycleBreaker._threadHash> has generic type <java.util.IdentityHashMap<java.lang.Thread, java.util.IdentityHashMap<java.lang.Object, java.lang.Object>>> with type argument depending on <java.util.IdentityHashMap>",CycleBreaker.java,MEDIUM
50,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.CycleBreaker._threadHash> has type <java.util.IdentityHashMap>",CycleBreaker.java,MEDIUM
51,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.EnumerationIterator._enumeration> has type <java.util.Enumeration>",EnumerationIterator.java,MEDIUM
52,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.IdentityMap$Entry.this$0> has type <org.castor.core.util.IdentityMap>",IdentityMap.java,MEDIUM
53,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.IdentityMap._buckets> depends on component type <org.castor.core.util.IdentityMap$Entry>",IdentityMap.java,MEDIUM
54,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.IdentityMap._buckets> has type <[Lorg.castor.core.util.IdentityMap$Entry;>",IdentityMap.java,MEDIUM
55,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.IdentitySet$Entry.this$0> has type <org.castor.core.util.IdentitySet>",IdentitySet.java,MEDIUM
56,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.IdentitySet$IdentityIterator._next> has type <org.castor.core.util.IdentitySet$Entry>",IdentitySet.java,MEDIUM
57,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.IdentitySet$IdentityIterator.this$0> has type <org.castor.core.util.IdentitySet>",IdentitySet.java,MEDIUM
58,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.IdentitySet._buckets> depends on component type <org.castor.core.util.IdentitySet$Entry>",IdentitySet.java,MEDIUM
59,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.IdentitySet._buckets> has type <[Lorg.castor.core.util.IdentitySet$Entry;>",IdentitySet.java,MEDIUM
60,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.Messages._formats> has type <java.util.Hashtable>",Messages.java,MEDIUM
61,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.Messages._messages> has type <java.util.ResourceBundle>",Messages.java,MEDIUM
62,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.concurrent.ReentrantWriterPreferenceReadWriteLock.readers_> has type <java.util.HashMap>",ReentrantWriterPreferenceReadWriteLock.java,MEDIUM
63,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$ReaderLock.this$0> has type <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock>",WriterPreferenceReadWriteLock.java,MEDIUM
64,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$Signaller.this$0> has type <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock>",WriterPreferenceReadWriteLock.java,MEDIUM
65,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$WriterLock.this$0> has type <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock>",WriterPreferenceReadWriteLock.java,MEDIUM
66,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock.readerLock_> has type <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$ReaderLock>",WriterPreferenceReadWriteLock.java,MEDIUM
67,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Field <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock.writerLock_> has type <org.castor.core.util.concurrent.WriterPreferenceReadWriteLock$WriterLock>",WriterPreferenceReadWriteLock.java,MEDIUM
68,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.AnnotationProcessingService.getAnnotationProcessors()> has return type <java.util.Set>",AnnotationProcessingService.java,MEDIUM
69,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseAnnotationProcessingService.addAnnotationProcessor(org.castor.core.annotationprocessing.AnnotationProcessor)> calls method <java.util.Map.put(java.lang.Object, java.lang.Object)>",BaseAnnotationProcessingService.java,MEDIUM
70,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseAnnotationProcessingService.getAnnotationProcessors()> calls constructor <java.util.HashSet.<init>(java.util.Collection)>",BaseAnnotationProcessingService.java,MEDIUM
71,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseAnnotationProcessingService.getAnnotationProcessors()> calls method <java.util.Map.values()>",BaseAnnotationProcessingService.java,MEDIUM
72,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseAnnotationProcessingService.getAnnotationProcessors()> has return type <java.util.Set>",BaseAnnotationProcessingService.java,MEDIUM
